GeneSymbol	Status
SPG20	DN
CCNA1	DN
RGCC	DN
SLC25A30-AS1	DN
TPT1-AS1	DN
LINC01198	DN
INTS6	DN
KLF5	DN
SLAIN1	DN
LINC01068	DN
SPRY2	DN
EFNB2	DN
IRS2	DN
MCF2L-AS1	DN
F10	DN
LAMP1	DN
LOC101928841	DN
TMEM255B	DN
GAS6-AS1	DN
TC2N	DN
TTC7B	DN
MTA1	DN
NDRG2	DN
STXBP6	DN
FAM177A1	DN
BAZ1A	DN
SAV1	DN
FERMT2	DN
SAMD4A	DN
GCH1	DN
RHOJ	DN
MIR548AZ	DN
PLEKHH1	DN
DCAF5	DN
GALNT16	DN
RGS6	DN
ELMSAN1	DN
NUMB	DN
PSEN1	DN
RBM25	DN
DLST	DN
YLPM1	DN
TTLL5	DN
FBLN5	DN
CCDC85C	DN
MEG3	DN
PPP1R13B	DN
PACS2	DN
CCNB1IP1	DN
APEX1	DN
PNP	DN
ZNF219	DN
HNRNPC	DN
LINC00641	DN
REM2	DN
SLC22A17	DN
EFS	DN
BCL2L2-PABPN1	DN
PABPN1	DN
PSME1	DN
EMC9	DN
RNF31	DN
IPO4	DN
ADCY4	DN
CIDEB	DN
ARHGAP5-AS1	DN
EGLN3	DN
SPTSSA	DN
PNN	DN
RPL36AL	DN
ARF6	DN
BMP4	DN
TIMM9	DN
SIX4	DN
TMEM30B	DN
HIF1A	DN
HIF1A-AS1	DN
PLEKHG3	DN
ARG2	DN
ZFP36L1	DN
ACTN1	DN
MAP3K9	DN
PNMA1	DN
ZNF410	DN
ABCD4	DN
NPC2	DN
PGF	DN
FOS	DN
BATF	DN
PPP4R4	DN
SERPINA3	DN
BDKRB1	DN
CCNK	DN
CYP46A1	DN
YY1	DN
WARS	DN
BEGAIN	DN
DLK1	DN
MEG9	DN
TNFAIP2	DN
TRMT61A	DN
CKB	DN
KIF26A	DN
INF2	DN
CEP170B	DN
JAG2	DN
PDIA3	DN
GOLGA6L9	DN
HERC2P2	DN
CHRNA7	DN
GOLGA8B	DN
GPR176	DN
C15orf52	DN
CHP1	DN
MAPKBP1	DN
SHF	DN
ALDH1A2	DN
ANXA2	DN
MAP2K1	DN
MAP2K5	DN
GRAMD2	DN
ARIH1	DN
PML	DN
NPTN	DN
ARID3B	DN
WHAMM	DN
SLCO3A1	DN
TTC23	DN
NBEAP1	DN
GOLGA8A	DN
BAHD1	DN
C15orf57	DN
SPINT1	DN
CHAC1	DN
RHOV	DN
CAPN3	DN
TRIM69	DN
SQRDL	DN
MIR4712	DN
LEO1	DN
SLTM	DN
C2CD4A	DN
C2CD4B	DN
TPM1	DN
RBPMS2	DN
RASL12	DN
RPL4	DN
C15orf61	DN
RPLP1	DN
LARP6	DN
PARP6	DN
CLK3	DN
COX5A	DN
MIR631	DN
MAN2C1	DN
CIB2	DN
MEX3B	DN
RPS17	DN
BNC1	DN
GOLGA6L4	DN
GOLGA2P7	DN
GOLGA6L5P	DN
NMB	DN
KLHL25	DN
ISG20	DN
AEN	DN
MFGE8	DN
HAPLN3	DN
ANPEP	DN
SEMA4B	DN
FES	DN
MAN2A2	DN
RGMA	DN
LINC01197	DN
SYNM	DN
CHSY1	DN
NSMCE1	DN
ADGRG1	DN
CDH13	DN
WWOX	DN
FAM157C	DN
CRISPLD2	DN
AXIN1	DN
LMF1	DN
LUC7L	DN
CDIP1	DN
MGRN1	DN
C16orf89	DN
LITAF	DN
PKD1P6	DN
MYH11	DN
NPIPB5	DN
HS3ST4	DN
ATXN2L	DN
SGF29	DN
FUS	DN
FBRS	DN
CX3CL1	DN
CSNK2A2	DN
KIFC3	DN
CDH3	DN
WWP2	DN
IL34	DN
CFDP1	DN
MLKL	DN
ADAMTS18	DN
VAT1L	DN
MPHOSPH6	DN
USP10	DN
CBFA2T3	DN
VPS9D1-AS1	DN
RHBDF1	DN
NPRL3	DN
SOX8	DN
RPS2	DN
ZNF598	DN
RNPS1	DN
ATP6V0C	DN
FLJ42627	DN
SRRM2	DN
PRSS22	DN
CCDC64B	DN
THOC6	DN
TNFRSF12A	DN
MMP25-AS1	DN
ZNF213	DN
ZNF263	DN
GLIS2	DN
VASN	DN
UBALD1	DN
C16orf72	DN
SOCS1	DN
RSL1D1	DN
GPRC5B	DN
ACSM1	DN
ACSM3	DN
TMEM159	DN
NPIPB3	DN
NPIPB4	DN
RBBP6	DN
ARHGAP17	DN
IL4R	DN
NPIPB6	DN
NPIPB11	DN
SMG1P2	DN
SLC7A5P1	DN
LOC613037	DN
PRR14	DN
CTF1	DN
SETD1A	DN
PRSS53	DN
TGFB1I1	DN
YBX3P1	DN
DNAJA2	DN
MT1M	DN
MT1X	DN
MT1E	DN
MT2A	DN
MT1A	DN
MT1JP	DN
LINC00920	DN
E2F4	DN
PLEKHG4	DN
HSD11B2	DN
ZDHHC1	DN
TPPP3	DN
FAM65A	DN
CENPT	DN
SLC12A4	DN
LCAT	DN
CIRH1A	DN
HAS3	DN
NIP7	DN
NOB1	DN
DDX19B	DN
MTSS1L	DN
NPIPB15	DN
FA2H	DN
BCAR1	DN
KARS	DN
TERF2IP	DN
MON1B	DN
SYCE1L	DN
MAFTRR	DN
CMC2	DN
LOC100129617	DN
HSD17B2	DN
OSGIN1	DN
TAF1C	DN
COTL1	DN
FOXF1	DN
FOXC2	DN
MAP1LC3B	DN
SLC7A5	DN
ZFPM1	DN
ZC3H18	DN
PIEZO1	DN
GALNS	DN
RPL13	DN
SPATA2L	DN
TCF25	DN
PPM1D	DN
SLC5A10	DN
PHF12	DN
EIF1	DN
CEP112	DN
CDC42EP4	DN
GEMIN4	DN
NXN	DN
TSR1	DN
PELP1	DN
PLD2	DN
ASGR1	DN
SLC16A11	DN
SENP3	DN
SENP3-EIF4A1	DN
USP43	DN
TMEM220	DN
ARHGAP44	DN
ADORA2B	DN
TMEM11	DN
KSR1	DN
SUPT6H	DN
SLFN11	DN
AATF	DN
MAP3K14	DN
SP2	DN
NGFR	DN
FAM117A	DN
SMURF2	DN
PITPNC1	DN
MAP2K6	DN
LINC00673	DN
SEC14L1	DN
JMJD6	DN
USP36	DN
EIF4A3	DN
BAIAP2	DN
CSNK1D	DN
DOC2B	DN
LOC100506371	DN
FAM101B	DN
SERPINF2	DN
MIR22HG	DN
HIC1	DN
DPH1	DN
SGSM2	DN
CLUH	DN
TAX1BP3	DN
SPNS2	DN
CXCL16	DN
MINK1	DN
C17orf107	DN
CAMTA2	DN
RNASEK-C17orf49	DN
MIR497HG	DN
RNASEK	DN
BCL6B	DN
CLDN7	DN
ACADVL	DN
PHF23	DN
DLG4	DN
MIR324	DN
DVL2	DN
EIF5A	DN
NLGN2	DN
POLR2A	DN
TNFSF12	DN
FGF11	DN
TP53	DN
ATP1B2	DN
SAT2	DN
EFNB3	DN
KDM6B	DN
TMEM88	DN
KCNAB3	DN
LOC284023	DN
ALOXE3	DN
PER1	DN
VAMP2	DN
MIR6883	DN
ARHGEF15	DN
LOC100128288	DN
NDEL1	DN
RPL26	DN
TRIM16	DN
TTC19	DN
LRRC75A-AS1	DN
RASD1	DN
FAM83G	DN
MAPK7	DN
MFAP4	DN
MAP2K3	DN
WSB1	DN
SLC13A2	DN
RPL23A	DN
TRAF4	DN
SNORD42A	DN
MYO18A	DN
ZNF207	DN
CCL2	DN
CCL8	DN
SLFN13	DN
RASL10B	DN
TAF15	DN
DUSP14	DN
ARHGAP23	DN
C17orf96	DN
PCGF2	DN
RPL23	DN
RPL19	DN
STAC2	DN
TCAP	DN
PPP1R1B	DN
GRB7	DN
CSF3	DN
THRA	DN
NR1D1	DN
CASC3	DN
RARA	DN
IGFBP4	DN
TNS4	DN
KRT23	DN
KRT15	DN
KRT17	DN
KRT14	DN
KRT16	DN
JUP	DN
RAB5C	DN
STAT5A	DN
PTRF	DN
TUBG2	DN
ETV4	DN
MEOX1	DN
CD300LG	DN
HDAC5	DN
ARHGAP27	DN
MYL4	DN
TBKBP1	DN
ITGA3	DN
LRRC59	DN
NOG	DN
SCPEP1	DN
SEPT4	DN
CA4	DN
TBX2	DN
ICAM2	DN
PRR29	DN
PRR29-AS1	DN
KPNA2	DN
SOX9-AS1	DN
SOX9	DN
LOC102723517	DN
CDR2L	DN
CASKIN2	DN
MYO15B	DN
ITGB4	DN
WBP2	DN
UBALD2	DN
SPHK1	DN
CYGB	DN
SRSF2	DN
SOCS3	DN
C1QTNF1	DN
GAA	DN
ACTG1	DN
P4HB	DN
ARHGDIA	DN
MAFG	DN
RFNG	DN
SECTM1	DN
CD7	DN
FN3K	DN
MYOM1	DN
L3MBTL4	DN
YES1	DN
LAMA1	DN
GNAL	DN
TUBB6	DN
PSMG2	DN
PTPN2	DN
TAF4B	DN
CHST9	DN
DSC3	DN
CCDC178	DN
MAPRE2	DN
PSTPIP2	DN
ACAA2	DN
NEDD4L	DN
NFATC1	DN
ENOSF1	DN
MYL12A	DN
LOC104968399	DN
TGIF1	DN
CHMP1B	DN
DSG1	DN
DSG3	DN
LIPG	DN
MEX3C	DN
PMAIP1	DN
SERPINB5	DN
SERPINB8	DN
PQLC1	DN
ADNP2	DN
KANK3	DN
GNA15	DN
TYK2	DN
CRTC1	DN
FXYD5	DN
SAMD4B	DN
PRKD2	DN
RNF126	DN
CSNK1G2	DN
REXO1	DN
TLE2	DN
GNG7	DN
SAFB	DN
RFX2	DN
HNRNPM	DN
ADAMTS10	DN
DNM2	DN
NFIX	DN
IL27RA	DN
CC2D1A	DN
CHERP	DN
CPAMD8	DN
DDA1	DN
PDE4C	DN
ELL	DN
MEF2BNB-MEF2B	DN
CERS1	DN
GATAD2A	DN
ACTN4	DN
HNRNPUL1	DN
PLAUR	DN
PVRL2	DN
KDELR1	DN
SLC17A7	DN
NUCB1	DN
SLC6A16	DN
CNOT3	DN
LINC01002	DN
PPAP2C	DN
SHC2	DN
CDC34	DN
PALM	DN
PTBP1	DN
ELANE	DN
CFD	DN
R3HDM4	DN
CNN2	DN
TMEM259	DN
SBNO2	DN
CIRBP	DN
MIDN	DN
CBARP	DN
DAZAP1	DN
RPS15	DN
PLK5	DN
ADAMTSL5	DN
KLF16	DN
ADAT3	DN
SCAMP4	DN
BTBD2	DN
SF3A2	DN
GADD45B	DN
GNA11	DN
FZR1	DN
EEF2	DN
SEMA6B	DN
TICAM1	DN
SAFB2	DN
SLC25A23	DN
TNFSF9	DN
SH2D3A	DN
TRIP10	DN
ZNF358	DN
CAMSAP3	DN
PRR36	DN
LRRC8E	DN
RPS28	DN
ANGPTL4	DN
RAB11B	DN
ZNF414	DN
FBXL12	DN
OLFM2	DN
EIF3G	DN
MRPL4	DN
ICAM4	DN
ICAM1	DN
ICAM5	DN
RAVER1	DN
CDC37	DN
LDLR	DN
DOCK6	DN
LPPR2	DN
PRKCSH	DN
CNN1	DN
ZNF653	DN
JUNB	DN
RAD23A	DN
FARSA	DN
TRMT1	DN
IER2	DN
CCDC130	DN
ZSWIM4	DN
LOC284454	DN
MIR24-2	DN
RFX1	DN
DCAF15	DN
PRKACA	DN
ADGRE5	DN
DDX39A	DN
SNORA104	DN
BRD4	DN
AKAP8L	DN
WIZ	DN
TPM4	DN
KLF2	DN
SIN3B	DN
ANKLE1	DN
PLVAP	DN
B3GNT3	DN
CCDC124	DN
RPL18A	DN
JUND	DN
KIAA1683	DN
ISYNA1	DN
UBA52	DN
CRLF1	DN
PBX4	DN
CCNE1	DN
TSHZ3	DN
GRAMD1A	DN
FXYD1	DN
LGI4	DN
RBM42	DN
KMT2B	DN
ARHGAP33	DN
HSPB6	DN
PPP1R14A	DN
NFKBIB	DN
HNRNPL	DN
LRFN1	DN
SUPT5H	DN
RPS16	DN
PAF1	DN
ZFP36	DN
PLEKHG2	DN
FBL	DN
PRX	DN
SERTAD1	DN
LTBP4	DN
C19orf54	DN
ITPKC	DN
CYP2G1P	DN
CCDC97	DN
TGFB1	DN
PCAT19	DN
RPS19	DN
MIR6797	DN
ZNF574	DN
ERF	DN
GSK3A	DN
CIC	DN
CEACAM1	DN
KCNN4	DN
SMG9	DN
CEACAM19	DN
PVR	DN
CBLC	DN
BCAM	DN
BCL3	DN
CLASRP	DN
RELB	DN
MARK4	DN
KLC3	DN
FOSB	DN
PPP1R13L	DN
GPR4	DN
FOXA3	DN
HIF3A	DN
CCDC9	DN
INAFM1	DN
GLTSCR1	DN
GLTSCR2	DN
GLTSCR2-AS1	DN
C19orf68	DN
KCNJ14	DN
CA11	DN
RPL18	DN
NTN5	DN
RASIP1	DN
PLEKHA4	DN
PPP1R15A	DN
HRC	DN
CGB7	DN
NTF4	DN
TEAD2	DN
FLT3LG	DN
RCN3	DN
RPS11	DN
ADM5	DN
SCAF1	DN
PRMT1	DN
PTOV1	DN
ATF5	DN
NUP62	DN
TBC1D17	DN
LRRC4B	DN
KLK1	DN
KLK8	DN
KLK7	DN
KLK5	DN
KLK6	DN
KLK10	DN
VSIG10L	DN
HAS1	DN
ZNF331	DN
MYADM	DN
TTYH1	DN
LENG8	DN
CDC42EP5	DN
PPP1R12C	DN
TMEM86B	DN
RPL28	DN
UBE2S	DN
ZNF628	DN
ZNF581	DN
ZNF580	DN
MZF1	DN
TRIM28	DN
LZTS3	DN
FKBP1A-SDCBP2	DN
RNF24	DN
DSTN	DN
TP53INP2	DN
DLGAP4	DN
TOP1	DN
TOX2	DN
DOK5	DN
RBM38	DN
APCDD1L-AS1	DN
TCF15	DN
SIRPA	DN
SNRPB	DN
NOP56	DN
CPXM1	DN
SLC4A11	DN
ADAM33	DN
HSPA12B	DN
SMOX	DN
PRNP	DN
FERMT1	DN
BMP2	DN
THBD	DN
COX4I2	DN
ASXL1	DN
MAPRE1	DN
CHMP4B	DN
MAP1LC3A	DN
GGT7	DN
RBM39	DN
CPNE1	DN
MYL9	DN
TGIF2-C20orf24	DN
SNHG17	DN
EMILIN3	DN
OSER1	DN
JPH2	DN
PKIG	DN
TOMM34	DN
PI3	DN
SLPI	DN
PLTP	DN
ZNF335	DN
CD40	DN
ZFAS1	DN
SNAI1	DN
RNF114	DN
CEBPB	DN
KCNG1	DN
APCDD1L	DN
GNAS	DN
EDN3	DN
LAMA5	DN
SLCO4A1-AS1	DN
SLCO4A1	DN
COL9A3	DN
C20orf195	DN
PPDPF	DN
TNFRSF6B	DN
UCKL1	DN
APP	DN
CYYR1	DN
CLDN8	DN
HUNK	DN
EVA1C	DN
RUNX1	DN
RCAN1	DN
CLIC6	DN
FAM3B	DN
TMPRSS2	DN
PDE9A	DN
RRP1	DN
COL18A1	DN
BTG3	DN
JAM2	DN
ADAMTS1	DN
SCAF4	DN
IFNGR2	DN
GART	DN
MRPS6	DN
LINC00160	DN
CBR3	DN
ETS2	DN
RIPK4	DN
SLC37A1	DN
U2AF1	DN
SIK1	DN
LINC00313	DN
ICOSLG	DN
FAM207A	DN
LINC00163	DN
POFUT2	DN
S100B	DN
MKL1	DN
MYH9	DN
MICAL3	DN
KREMEN1	DN
TRIOBP	DN
TMEM184B	DN
EIF3L	DN
RPL3	DN
PACSIN2	DN
SHANK3	DN
KLHDC7B	DN
TPTEP1	DN
CECR7	DN
CLDN5	DN
COMT	DN
ZDHHC8	DN
MED15	DN
PI4KAP2	DN
FBXW4P1	DN
ZDHHC8P1	DN
SMARCB1	DN
DDT	DN
GGT5	DN
POM121L9P	DN
LRRC75B	DN
EWSR1	DN
RASL10A	DN
LIF	DN
SF3A1	DN
TBC1D10A	DN
GAL3ST1	DN
SMTN	DN
LIMK2	DN
YWHAH	DN
RASD2	DN
EIF3D	DN
CDC42EP1	DN
SH3BP1	DN
SOX10	DN
MAFF	DN
CSNK1E	DN
LOC400927-CSNK1E	DN
LOC400927	DN
JOSD1	DN
GTPBP1	DN
APOBEC3C	DN
ATF4	DN
ST13	DN
ACO2	DN
TOB2	DN
XRCC6	DN
C22orf46	DN
SREBF2	DN
SERHL	DN
CYB5R3	DN
UPK3A	DN
PIM3	DN
ADM2	DN
ACR	DN
