GeneSymbol	Status
SPATA9	UP
CTD-2151A2.1	UP
GIN1	UP
SNORA13	UP
LOC101927023	UP
LOC101927190	UP
FAM170A	UP
MGC32805	UP
C5orf63	UP
LYRM7	UP
IL3	UP
WSPAR	UP
CDKN2AIPNL	UP
LOC101927934	UP
PCBD2	UP
PITX1	UP
C5orf66-AS2	UP
TIFAB	UP
DCANP1	UP
LOC340074	UP
SLC25A48	UP
LECT2	UP
WNT8A	UP
SNORA74A	UP
LOC101929696	UP
SLC4A9	UP
HARS2	UP
VTRNA1-1	UP
PCDHB17P	UP
PCDHGB8P	UP
PCDHGC4	UP
PCDHGA8	UP
LOC100505658	UP
ARHGAP26-AS1	UP
PRELID2	UP
GPR151	UP
JAKMIP2-AS1	UP
SPINK7	UP
PCYOX1L	UP
LOC644762	UP
CSF1R	UP
CAMK2A	UP
IRGM	UP
SLC36A2	UP
SLC36A3	UP
SAP30L	UP
SAP30L-AS1	UP
MIR3141	UP
KIF4B	UP
MED7	UP
FAM71B	UP
HAVCR2	UP
FNDC9	UP
IL12B	UP
LOC285627	UP
ZBED8	UP
LOC285629	UP
GABRA6	UP
GABRG2	UP
HMMR-AS1	UP
SPDL1	UP
MIR378E	UP
C5orf58	UP
SMIM23	UP
EFCAB9	UP
LOC100288254	UP
SNORA74B	UP
LOC285593	UP
FLJ16171	UP
LOC643201	UP
CDHR2	UP
EIF4E1B	UP
SNCB	UP
HK3	UP
DOK3	UP
PROP1	UP
RMND5B	UP
AACSP1	UP
C5orf60	UP
OR2Y1	UP
ZFP62	UP
MIR8089	UP
BTNL3	UP
OR2V2	UP
MIR4638	UP
SNORD95	UP
GGNBP1	UP
F13A1	UP
DNAH8	UP
ENPP5	UP
EYS	UP
CEP162	UP
ESR1	UP
EXOC2	UP
LOC100129461	UP
LY86-AS1	UP
GCM2	UP
CAP2	UP
KIAA0319	UP
ALDH5A1	UP
SLC17A1	UP
GUSBP2	UP
LOC285819	UP
ZNRD1-AS1	UP
MSH5	UP
NUDT3	UP
GRM4	UP
LOC100505530	UP
LRFN2	UP
APOBEC2	UP
UBR2	UP
TDRD6	UP
MEP1A	UP
LOC101926915	UP
TFAP2D	UP
COL19A1	UP
RIMS1	UP
COL12A1	UP
GPR63	UP
MMS22L	UP
LIN28B	UP
SCML4	UP
ROS1	UP
TMEM244	UP
SAMD3	UP
TARID	UP
MYB	UP
ECT2L	UP
ARFGEF3	UP
SHPRH	UP
GRM1	UP
ADGB	UP
RAET1E	UP
ARMT1	UP
CCDC170	UP
OPRM1	UP
TFB1M	UP
SLC22A1	UP
LPA	UP
LOC285766	UP
LINC00266-3	UP
LOC101927691	UP
HTATSF1P2	UP
LOC100507194	UP
LOC101927950	UP
LY86	UP
PIP5K1P1	UP
SLC35B3	UP
HULC	UP
LINC00518	UP
ERVFRD-1	UP
ELOVL2-AS1	UP
TMEM170B	UP
LOC100130357	UP
LINC01108	UP
LOC101928491	UP
MRS2	UP
ACOT13	UP
TDP2	UP
LOC101928663	UP
SLC17A4	UP
HIST1H2APS1	UP
HIST1H2AA	UP
SLC17A3	UP
SLC17A2	UP
HIST1H1A	UP
HIST1H3B	UP
HIST1H4B	UP
HIST1H2BB	UP
HIST1H2AB	UP
HIST1H4A	UP
HIST1H3A	UP
HIST1H3C	UP
HIST1H1T	UP
HIST1H1E	UP
HIST1H2BF	UP
HIST1H2BC	UP
HIST1H2AC	UP
HIST1H2AD	UP
HIST1H2BD	UP
HIST1H4C	UP
HIST1H4D	UP
HIST1H4E	UP
HIST1H1D	UP
HIST1H2BI	UP
HIST1H2BH	UP
HIST1H4H	UP
HIST1H3F	UP
HIST1H4F	UP
HIST1H3E	UP
HIST1H3G	UP
ZNF322	UP
HIST1H2AH	UP
HIST1H2AG	UP
POM121L2	UP
HIST1H3H	UP
HIST1H2AI	UP
HIST1H2BM	UP
HIST1H2BL	UP
HIST1H2AJ	UP
HIST1H3I	UP
HIST1H3J	UP
HIST1H1B	UP
HIST1H2AM	UP
HIST1H2BN	UP
HIST1H4K	UP
HIST1H2AL	UP
HIST1H4L	UP
HIST1H2AK	UP
HIST1H4J	UP
HIST1H2BO	UP
ZKSCAN4	UP
PGBD1	UP
ZSCAN12	UP
ZKSCAN3	UP
GPX5	UP
GPX6	UP
LOC401242	UP
OR14J1	UP
OR11A1	UP
OR10C1	UP
MAS1L	UP
OR2H1	UP
LINC01015	UP
HCG8	UP
TRIM10	UP
TRIM15	UP
TRIM40	UP
DPCR1	UP
MUC22	UP
TCF19	UP
SNORD84	UP
LST1	UP
SNORD117	UP
SNORA38	UP
C6orf10	UP
LOC100294145	UP
HLA-DMB	UP
KIFC1	UP
SCUBE3	UP
CLPS	UP
FGD2	UP
LOC100131047	UP
SAYSD1	UP
TDRG1	UP
LINC00951	UP
TSPO2	UP
TREML1	UP
TREM2	UP
TREM1	UP
TREML4	UP
TREML2	UP
TREML3P	UP
NCR2	UP
LINC01276	UP
GUCA1A	UP
PTCRA	UP
SLC22A7	UP
LINC01512	UP
ANKRD66	UP
PLA2G7	UP
LOC101926962	UP
CENPQ	UP
GLYATL3	UP
PGK2	UP
GSTA7P	UP
GSTA5	UP
LINC01564	UP
GFRAL	UP
LOC101930010	UP
KIAA1586	UP
BAG2	UP
LOC100506188	UP
MTRNR2L9	UP
LGSN	UP
EVADR	UP
KHDC1L	UP
KHDC3L	UP
LCAL1	UP
C6orf7	UP
SNORD50A	UP
LOC101928936	UP
LYRM2	UP
LOC101929057	UP
GJA10	UP
CASC6	UP
TSG1	UP
MANEA-AS1	UP
USP45	UP
PRDM13	UP
ARMC2-AS1	UP
ZBTB24	UP
KIAA1919	UP
LINC01268	UP
HS3ST5	UP
FRK	UP
TPI1P3	UP
COL10A1	UP
FAM26D	UP
GPRC6A	UP
ASF1A	UP
LOC643623	UP
MIR5695	UP
ARG1	UP
MED23	UP
ENPP1	UP
TAAR6	UP
STX7	UP
TAAR5	UP
TAAR3	UP
LINC01312	UP
HMGA1P7	UP
LINC01010	UP
LOC101928231	UP
LOC101928461	UP
NHEG1	UP
PBOV1	UP
LOC645434	UP
LOC285740	UP
LUADT1	UP
ZC3H12D	UP
NUP43	UP
LRP11	UP
RAET1K	UP
RMND1	UP
MIR3163	UP
MIR1273C	UP
CLDN20	UP
NOX3	UP
MIR1202	UP
OSTCP1	UP
SNORA20	UP
AIRN	UP
SLC22A2	UP
PLG	UP
LOC101929239	UP
T	UP
MIR1913	UP
RPS6KA2-AS1	UP
GPR31	UP
TCP10L2	UP
TCP10	UP
LOC401286	UP
FRMD1	UP
LOC101929420	UP
FLJ38122	UP
MIR4644	UP
AKR1B10	UP
NPSR1-AS1	UP
AOAH	UP
VOPP1	UP
ZKSCAN1	UP
NAPEPLD	UP
LVCAT5	UP
POT1-AS1	UP
GRM8	UP
CNTNAP2	UP
AMZ1	UP
IQCE	UP
MMD2	UP
PMS2	UP
AGR3	UP
SNX13	UP
TMEM196	UP
DNAH11	UP
IGF2BP3	UP
SNX10	UP
TSL	UP
CPVL	UP
NPSR1	UP
LOC401324	UP
TRG-AS1	UP
POU6F2	UP
INHBA-AS1	UP
TNS3	UP
C7orf69	UP
LINC01446	UP
INTS4P2	UP
UPK3B	UP
SSC4D	UP
PMS2P9	UP
RPL13AP17	UP
LOC101927356	UP
GRM3	UP
KIAA1324L	UP
ADAM22	UP
ZNF804B	UP
PEX1	UP
ANKIB1	UP
AKAP9	UP
VPS50	UP
SLC25A13	UP
DLX6-AS1	UP
TFEC	UP
ST7-AS2	UP
LSM8	UP
SPAM1	UP
SLC13A1	UP
POT1	UP
LOC101928283	UP
IRF5	UP
STRIP2	UP
FLJ40288	UP
CHRM2	UP
TBXAS1	UP
RAB19	UP
WEE2	UP
ZNF775	UP
CRYGN	UP
CNPY1	UP
NCAPG2	UP
LFNG	UP
RNF216-IT1	UP
OCM	UP
ANKRD61	UP
CCZ1B	UP
LOC100131257	UP
SCIN	UP
LRRC72	UP
TSPAN13	UP
FERD3L	UP
CLK2P1	UP
NPY	UP
KIAA0087	UP
C7orf71	UP
EVX1	UP
LOC100506497	UP
LOC102724484	UP
PRR15	UP
GHRHR	UP
NEUROD6	UP
PPP1R17	UP
LOC100130673	UP
AOAH-IT1	UP
ELMO1-AS1	UP
GPR141	UP
NME8	UP
FAM183BP	UP
YAE1D1	UP
LINC01450	UP
INHBA	UP
MIR3943	UP
PGAM2	UP
SPDYE1	UP
LINC00957	UP
MYL7	UP
SNORA9	UP
SNORA5A	UP
SNORA5C	UP
C7orf65	UP
LINC01447	UP
C7orf57	UP
DDC-AS1	UP
POM121L12	UP
HPVC1	UP
EGFR-AS1	UP
SEPT14	UP
DKFZp434L192	UP
ZNF479	UP
ZNF716	UP
ZNF736	UP
LOC100128885	UP
ZNF138	UP
ZNF273	UP
ZNF117	UP
ZNF92	UP
SNORA22	UP
LOC102723427	UP
STAG3L3	UP
TRIM50	UP
WBSCR28	UP
LAT2	UP
LOC101926943	UP
SPDYE5	UP
SNORA14A	UP
LOC101927243	UP
LOC101927378	UP
SLC25A40	UP
GTPBP10	UP
LOC101927446	UP
SAMD9L	UP
SAMD9	UP
BET1	UP
C7orf76	UP
OCM2	UP
SCARNA28	UP
MYH16	UP
FAM200A	UP
CYP3A7	UP
CYP3A7-CYP3A51P	UP
CYP3A5	UP
CYP3A43	UP
CYP3A4	UP
OR2AE1	UP
AZGP1P1	UP
GAL3ST4	UP
STAG3L5P	UP
ACTL6B	UP
MUC12	UP
MUC17	UP
NAT16	UP
LINC01007	UP
MYL10	UP
ORAI2	UP
LOC100289561	UP
FAM185A	UP
LHFPL3-AS1	UP
LHFPL3-AS2	UP
LINC01004	UP
PIK3CG	UP
GPR22	UP
THAP5	UP
EIF3IP1	UP
DOCK4-AS1	UP
FEZF1-AS1	UP
TMEM229A	UP
LOC101928254	UP
LOC100506682	UP
PAX4	UP
MGC27345	UP
OPN1SW	UP
TPI1P2	UP
TMEM209	UP
CEP41	UP
MIR335	UP
MESTIT1	UP
TSGA13	UP
MIR6133	UP
LOC101928861	UP
C7orf49	UP
STRA8	UP
LOC100130880	UP
TTC26	UP
PRSS37	UP
TAS2R4	UP
TAS2R3	UP
CLEC5A	UP
TAS2R38	UP
OR9A4	UP
MOXD2P	UP
TRY2P	UP
MTRNR2L6	UP
OR6W1P	UP
TAS2R40	UP
TAS2R41	UP
OR2F2	UP
OR2F1	UP
OR2A5	UP
OR2A12	UP
NOBOX	UP
LOC101928700	UP
C7orf33	UP
ZNF786	UP
LINC00996	UP
GIMAP2	UP
IQCA1L	UP
MIR3907	UP
GALNTL5	UP
XRCC2	UP
LINC01287	UP
HTR5A	UP
SHH	UP
WISP1	UP
LINC00967	UP
VPS13B	UP
RSPO2	UP
IDO2	UP
UNC5D	UP
PXDNL	UP
SNTG1	UP
STAU2	UP
C8orf37-AS1	UP
RAD54B	UP
LINC00535	UP
RIMS2	UP
CSMD3	UP
SAMD12	UP
FAM135B	UP
DLGAP2	UP
MCPH1-AS1	UP
BLK	UP
FAM167A-AS1	UP
MSR1	UP
MTMR7	UP
LOC286114	UP
ADAMDEC1	UP
PNOC	UP
NUGGC	UP
LOC101929450	UP
WHSC1L1	UP
ADAM18	UP
RNF170	UP
PRKDC	UP
LOC101929268	UP
ST18	UP
RGS20	UP
XKR4	UP
RAB2A	UP
LINC01299	UP
DNAJC5B	UP
LINC01592	UP
LACTB2-AS1	UP
LOC392232	UP
MIR2052HG	UP
LINC01111	UP
MRPS28	UP
CA1	UP
ATP6V0D2	UP
WWP1	UP
CALB1	UP
NBN	UP
LRRC69	UP
LINC00534	UP
CDH17	UP
KIAA1429	UP
TP53INP1	UP
MTERF3	UP
ATP6V1C1	UP
TRPS1	UP
LINC00536	UP
SAMD12-AS1	UP
MTBP	UP
LOC105375734	UP
TBC1D31	UP
FER1L6	UP
FER1L6-AS1	UP
LINC00824	UP
CCDC26	UP
OC90	UP
TG	UP
GML	UP
FAM87A	UP
LOC286083	UP
LOC157273	UP
LINC00599	UP
C8orf74	UP
LINC00208	UP
C8orf49	UP
GATA4	UP
DEFB134	UP
USP17L2	UP
LOC392196	UP
USP17L7	UP
ASAH1	UP
NAT1	UP
LOC100128993	UP
SH2D4A	UP
SLC18A1	UP
LOC102467222	UP
LOC101929237	UP
NKX2-6	UP
ADAM7	UP
CDCA2	UP
LINC00589	UP
LOC101929470	UP
FAM183CP	UP
TEX15	UP
DUSP26	UP
LINC01288	UP
LOC101929550	UP
LINC01605	UP
ERLIN2	UP
LOC102723701	UP
ADRB3	UP
GOT1L1	UP
C8orf86	UP
HTRA4	UP
ADAM2	UP
GINS4	UP
AP3M2	UP
VDAC3	UP
CHRNB3	UP
CHRNA6	UP
POMK	UP
LINC00293	UP
C8orf22	UP
SBF1P1	UP
PLAG1	UP
LINC01606	UP
LOC101929488	UP
LINC01602	UP
LOC101929528	UP
UBXN2B	UP
LINC01301	UP
LOC102724612	UP
LINC01289	UP
MIR124-2HG	UP
ARMC1	UP
RRS1-AS1	UP
C8orf44	UP
PTTG3P	UP
LINC01603	UP
PRDM14	UP
TRPA1	UP
STAU2-AS1	UP
LY96	UP
PEX2	UP
PKIA-AS1	UP
LOC101241902	UP
LRRCC1	UP
PSKH2	UP
SLC7A13	UP
RMDN1	UP
DCAF4L2	UP
OSGIN2	UP
OTUD6B	UP
OTUD6B-AS1	UP
TRIQK	UP
FAM92A1	UP
RBM12B	UP
TMEM67	UP
LOC100288748	UP
CCNE2	UP
INTS8	UP
NDUFAF6	UP
C8orf37	UP
LINC01298	UP
LOC100500773	UP
SNORA72	UP
POP1	UP
ANKRD46	UP
FLJ42969	UP
LOC104054148	UP
RRM2B	UP
ODF1	UP
BAALC-AS2	UP
DCSTAMP	UP
ABRA	UP
LINC01608	UP
MAL2	UP
MRPL13	UP
LOC101927543	UP
TRMT12	UP
ZNF572	UP
LINC00861	UP
PCAT2	UP
PRNCR1	UP
CCAT1	UP
CCAT2	UP
TMEM75	UP
MIR1207	UP
MIR1206	UP
LINC00977	UP
MIR5194	UP
ASAP1-IT1	UP
EFR3A	UP
HHLA1	UP
ZFAT-AS1	UP
MIR30B	UP
LOC101927845	UP
LINC01591	UP
LOC101927915	UP
LINC00051	UP
JRK	UP
LYPD2	UP
CYP11B2	UP
CYP11B1	UP
CDC42P3	UP
TIGD5	UP
ZNF623	UP
FAM83H-AS1	UP
RECQL4	UP
COMMD5	UP
ZNF252P	UP
ZNF252P-AS1	UP
TMED10P1	UP
ANKRD18B	UP
LOC100505478	UP
CDKN2B-AS1	UP
DDX58	UP
C9orf41-AS1	UP
ZNF782	UP
LINC01492	UP
ZNF483	UP
C5	UP
TRUB2	UP
MLANA	UP
LURAP1L-AS1	UP
C9orf92	UP
LINC01239	UP
ELAVL2	UP
LOC100506422	UP
LRRC19	UP
IFNK	UP
DNAI1	UP
PAX5	UP
GDA	UP
CEP78	UP
SHC3	UP
LOC286370	UP
SYK	UP
LOC100128076	UP
FANCC	UP
LOC158435	UP
GABBR2	UP
CORO2A	UP
CYLC2	UP
FKTN	UP
FSD1L	UP
LOC340512	UP
MUSK	UP
C9orf84	UP
DEC1	UP
ASTN2-AS1	UP
PSMD5	UP
STRBP	UP
SCAI	UP
CACNA1B	UP
LOC100133077	UP
ERMP1	UP
TPD52L3	UP
TYRP1	UP
SCARNA8	UP
HACD4	UP
KLHL9	UP
CDKN2A	UP
CDKN2B	UP
LINC01242	UP
TAF1L	UP
TMEM215	UP
SNORD121A	UP
KIF24	UP
KIAA1161	UP
FAM205BP	UP
RGP1	UP
RMRP	UP
OR13J1	UP
EXOSC3	UP
ALDH1B1	UP
IGFBPL1	UP
ZNF658	UP
LOC403323	UP
LINC01410	UP
MIR1299	UP
TMEM252	UP
PRKACG	UP
C9orf135-AS1	UP
PCA3	UP
LOC101927450	UP
SPATA31D5P	UP
SPATA31D3	UP
SPATA31D1	UP
C9orf64	UP
RMI1	UP
LOC101927575	UP
C9orf170	UP
SPATA31E1	UP
LOC392364	UP
SPATA31C1	UP
SPATA31C2	UP
MIR4290	UP
LOC101927847	UP
LOC100129316	UP
LINC00475	UP
SNORA84	UP
LOC642943	UP
ZNF484	UP
FGD3	UP
LOC101927954	UP
SUSD3	UP
C9orf129	UP
MIR4291	UP
ZNF169	UP
PCAT7	UP
MIR6081	UP
LINC00476	UP
HSD17B3	UP
LOC441454	UP
LOC100132781	UP
LOC286359	UP
TBC1D2	UP
RNF20	UP
PPP3R2	UP
SMC2	UP
SMC2-AS1	UP
OR13D1	UP
LINC01505	UP
ACTL7A	UP
TXNDC8	UP
SLC46A2	UP
WDR31	UP
C9orf91	UP
LOC101928775	UP
LINC01613	UP
FBXW2	UP
LOC100288842	UP
GSN-AS1	UP
PTGS1	UP
OR1J4	UP
OR1B1	UP
OR1K1	UP
OR1L6	UP
OR1L4	UP
OR5C1	UP
ZBTB26	UP
SNORD90	UP
ZBTB6	UP
GPR21	UP
LHX2	UP
LOC101929116	UP
NRON	UP
SNORA65	UP
TOR2A	UP
SLC27A4	UP
GLE1	UP
DOLK	UP
C9orf106	UP
FAM78A	UP
GFI1B	UP
SNORD36C	UP
SLC2A6	UP
ADAMTSL2	UP
TMEM8C	UP
DBH	UP
LINC00094	UP
RNU6ATAC	UP
LOC401557	UP
C9orf62	UP
PPP1R26-AS1	UP
LCN1	UP
LINC01502	UP
LCN9	UP
SOHLH1	UP
C9orf69	UP
LHX3	UP
CCDC183-AS1	UP
FUT7	UP
C9orf139	UP
TMEM203	UP
EHMT1-IT1	UP
LOC101928786	UP
GLRA2	UP
FTX	UP
FAM46D	UP
DACH2	UP
TRPC5	UP
CTPS2	UP
PPEF1	UP
MAP3K15	UP
SMPX	UP
PDK3	UP
CFAP47	UP
RP11-87M18.2	UP
ZNF81	UP
ZNF41	UP
ZNF182	UP
CXXC1P1	UP
SSX6	UP
DGKK	UP
LINC01284	UP
FAM120C	UP
ALAS2	UP
SPIN3	UP
AR	UP
LINC00269	UP
TEX11	UP
KIF4A	UP
ERCC6L	UP
MAP2K4P1	UP
CHIC1	UP
RPS6KA6	UP
XRCC6P5	UP
CENPI	UP
LINC00630	UP
TEX13A	UP
GUCY2F	UP
HTR2C	UP
DANT2	UP
ZNF280C	UP
FAM45B	UP
LINC01201	UP
PHF6	UP
ADGRG4	UP
LINC00632	UP
LINC00894	UP
PASD1	UP
GABRA3	UP
ATP2B3	UP
PUDP	UP
FAM9A	UP
FAM9B	UP
AMELX	UP
TLR7	UP
TLR8	UP
TLR8-AS1	UP
GS1-600G8.3	UP
ATXN3L	UP
TCEANC	UP
LOC729609	UP
SCARNA9L	UP
ZNF645	UP
DDX53	UP
SUPT20HL2	UP
SCARNA23	UP
ARX	UP
DCAF8L2	UP
DCAF8L1	UP
MAGEB1	UP
MAGEB3	UP
MAGEB2	UP
CXorf21	UP
FAM47A	UP
FAM47B	UP
MAGEB16	UP
FAM47C	UP
CYBB	UP
MID1IP1-AS1	UP
LINC01281	UP
LOC101927476	UP
LOC100132831	UP
GPR82	UP
LOC101927501	UP
NDP	UP
FUNDC1	UP
DUSP21	UP
LINC01204	UP
LINC01560	UP
ZNF630-AS1	UP
SSX5	UP
SSX1	UP
SSX3	UP
SSX9	UP
SUV39H1	UP
GATA1	UP
FOXP3	UP
GAGE1	UP
PAGE1	UP
USP27X-AS1	UP
AKAP4	UP
BMP15	UP
CXorf67	UP
SSX7	UP
SSX8	UP
KANTR	UP
MIR98	UP
GNL3L	UP
SNORA11	UP
PFKFB1	UP
MTRNR2L10	UP
SNORA109	UP
PAGE3	UP
FOXR2	UP
UQCRBP1	UP
ARHGEF9-IT1	UP
FRMD8P1	UP
VSIG4	UP
MIR223	UP
AWAT2	UP
OTUD6A	UP
AWAT1	UP
P2RY4	UP
DLG3	UP
GDPD2	UP
RPS26P11	UP
NAP1L6	UP
CDX4	UP
TSIX	UP
XIST	UP
MIR545	UP
PGAM4	UP
CYSLTR1	UP
TBX22	UP
TGIF2LX	UP
PABPC5-AS1	UP
PABPC5	UP
DIAPH2-AS1	UP
NOX1	UP
XKRX	UP
DRP2	UP
BTK	UP
NXF5	UP
NXF4	UP
NXF3	UP
H2BFWT	UP
RBM41	UP
PIH1D3	UP
FRMPD3-AS1	UP
TEX13B	UP
MIR6087	UP
TDGF1P3	UP
LUZP4	UP
LOC101928336	UP
RHOXF1P1	UP
NKAPP1	UP
ATP1B4	UP
C1GALT1C1	UP
XIAP	UP
SH2D1A	UP
PRR32	UP
ACTRT1	UP
SASH3	UP
GPR119	UP
RAP2C	UP
CCDC160	UP
CT55	UP
ZNF75D	UP
SAGE1	UP
CT45A10	UP
LINC00892	UP
SNORD61	UP
GPR101	UP
SRD5A1P1	UP
F9	UP
SOX3	UP
CDR1	UP
MAGEC2	UP
TMEM257	UP
MIR892A	UP
CXorf40A	UP
TMEM185A	UP
MAGEA11	UP
MAGEA8	UP
GPR50	UP
VMA21	UP
FATE1	UP
CNGA2	UP
MAGEA4	UP
MAGEA10	UP
CSAG1	UP
GABRQ	UP
MAGEA12	UP
CSAG4	UP
PNMA5	UP
RENBP	UP
LCA10	UP
TMEM187	UP
HCFC1-AS1	UP
OPN1LW	UP
SNORA70	UP
UBL4A	UP
GAB3	UP
SMIM9	UP
BRCC3	UP
VBP1	UP
LOC101926942	UP
AKR1C4	UP
ZFAND4	UP
PCDH15	UP
SLC25A16	UP
LRIT2	UP
KIF11	UP
ENTPD1-AS1	UP
PDE6C	UP
SORCS3	UP
FAM196A	UP
ADARB2-AS1	UP
LOC101928272	UP
CELF2-AS2	UP
SEC61A2	UP
MCM10	UP
LINC00836	UP
LINC01516	UP
APBB1IP	UP
ACBD5	UP
MKX-AS1	UP
CCDC7	UP
ANKRD30A	UP
ZNF37A	UP
LOC441666	UP
LINC00841	UP
MARCH8	UP
RSU1P2	UP
TMEM72-AS1	UP
ARHGAP22	UP
WDFY4	UP
CHAT	UP
DRGX	UP
ERCC6	UP
A1CF	UP
RHOBTB1	UP
LRRTM3	UP
LOC101928961	UP
RUFY2	UP
LRRC20	UP
LOC102723377	UP
SGPL1	UP
UNC5B	UP
AP3M1	UP
DUPD1	UP
KCNMA1-AS2	UP
FAM213A	UP
LIPM	UP
KIF20B	UP
PANK1	UP
IDE	UP
EXOC6	UP
HELLS	UP
CYP2C9	UP
ALDH18A1	UP
CYP2C19	UP
ZNF518A	UP
TLL2	UP
PIK3AP1	UP
TLX1NB	UP
LOC101927419	UP
ARL3	UP
NEURL1-AS1	UP
SH3PXD2A-AS1	UP
DCLRE1A	UP
GFRA1	UP
PNLIPRP1	UP
CCDC172	UP
ENO4	UP
PPAPDC1A	UP
WDR11-AS1	UP
DMBT1P1	UP
LOC399815	UP
GPR26	UP
FAM53B	UP
FLJ37035	UP
LINC00700	UP
LINC00701	UP
LOC101927964	UP
LINC00705	UP
AKR1C6P	UP
AKR1C8P	UP
UCN3	UP
ASB13	UP
SNORD129	UP
KIN	UP
GATA3-AS1	UP
LOC105755953	UP
LINC00710	UP
DHTKD1	UP
UCMA	UP
MIR4293	UP
DCLRE1C	UP
PPIAP30	UP
STAM-AS1	UP
LOC101928834	UP
BMI1	UP
ARMC3	UP
C10orf67	UP
THNSL1	UP
GAD2	UP
LINC00202-2	UP
LINC00264	UP
ANKRD26	UP
LRRC37A6P	UP
MKX	UP
MIR5586	UP
LINC01517	UP
LINC00837	UP
C10orf126	UP
LYZL1	UP
MIR604	UP
LOC101929279	UP
GOLGA2P6	UP
SVILP1	UP
LOC101929431	UP
LINC00838	UP
MTRNR2L7	UP
ZNF33BP1	UP
LOC100129055	UP
LINC01518	UP
LINC01264	UP
FXYD4	UP
ZNF485	UP
ZNF32-AS3	UP
ZNF32-AS1	UP
TMEM72	UP
ANTXRLP1	UP
ANTXRL	UP
GDF2	UP
FAM170B	UP
C10orf71	UP
SLC18A3	UP
LOC102724719	UP
LINC01468	UP
FAM133CP	UP
LINC01553	UP
CDK1	UP
MIR1296	UP
ANXA2P3	UP
POU5F1P5	UP
DNA2	UP
SNORD98	UP
LOC101928994	UP
HKDC1	UP
AIFM2	UP
NPFFR1	UP
TBATA	UP
SPOCK2	UP
NUDT13	UP
DNAJC9	UP
MRPS16	UP
MSS51	UP
SYNPO2L	UP
BMS1P4	UP
DUSP13	UP
LOC101929234	UP
LOC105378367	UP
KCNMA1-AS1	UP
KCNMA1-AS3	UP
LINC00595	UP
LINC00856	UP
SFTPA1	UP
MBL1P	UP
DYDC2	UP
C10orf99	UP
LINC00858	UP
LRIT1	UP
LINC01519	UP
LINC01520	UP
LOC101929662	UP
GRID1-AS1	UP
MINPP1	UP
KLLN	UP
STAMBPL1	UP
IFIT1	UP
IFIT1B	UP
FLJ37201	UP
LINC01375	UP
LINC00502	UP
SLC35G1	UP
PLCE1-AS2	UP
PLCE1-AS1	UP
DNTT	UP
OPALIN	UP
SLIT1-AS1	UP
FRAT1	UP
ANKRD2	UP
C10orf62	UP
MORN4	UP
NKX2-3	UP
CPN1	UP
SNORA12	UP
PKD2L1	UP
SCD	UP
SLF2	UP
LINC01514	UP
KCNIP2	UP
HPS6	UP
TMEM180	UP
RPEL1	UP
CALHM3	UP
CALHM1	UP
LOC101927472	UP
LOC101927523	UP
SORCS3-AS1	UP
BBIP1	UP
GPAM	UP
TECTB	UP
GUCY2GP	UP
SNORA87	UP
TRUB1	UP
PNLIP	UP
PNLIPRP2	UP
VAX1	UP
KCNK18	UP
SNORA19	UP
MIR4681	UP
LINC01561	UP
C10orf120	UP
BUB3	UP
FAM53B-AS1	UP
METTL10	UP
TEX36-AS1	UP
TEX36	UP
LOC283038	UP
EDRF1-AS1	UP
EDRF1	UP
MMP21	UP
LINC01163	UP
LINC01164	UP
LRRC27	UP
LINC01166	UP
LINC01168	UP
VENTX	UP
LOC283194	UP
FAT3	UP
CCKBR	UP
AMPD3	UP
PDE3B	UP
LOC101927120	UP
NOX4	UP
DISC1FP1	UP
CNTN5	UP
LOC283140	UP
OR51B5	UP
NLRP14	UP
LMO1	UP
LDHAL6A	UP
SLC5A12	UP
KIF18A	UP
DCDC1	UP
SLC1A2	UP
LOC100507384	UP
LOC440040	UP
PRG3	UP
OR9Q1	UP
MS4A7	UP
MS4A10	UP
ZBTB3	UP
AHNAK	UP
ATL3	UP
SLC22A9	UP
MALAT1	UP
ACTN3	UP
CCND1	UP
P2RY6	UP
GUCY2EP	UP
GDPD4	UP
CCDC83	UP
TYR	UP
GRM5	UP
CEP295	UP
JRKL-AS1	UP
ATM	UP
NXPE1	UP
TMPRSS4	UP
SORL1	UP
TECTA	UP
KIRREL3	UP
KCNJ1	UP
C11orf44	UP
ODF3	UP
SNORA52	UP
MUC2	UP
KRTAP5-5	UP
LINC01150	UP
ASCL2	UP
KCNQ1OT1	UP
SNORA54	UP
MRGPRG-AS1	UP
OR52K2	UP
OR52M1	UP
OR51E1	UP
C11orf40	UP
OR52R1	UP
MMP26	UP
OR52J3	UP
OR51V1	UP
OR51B2	UP
HBBP1	UP
UBQLN3	UP
OR52D1	UP
OR52B6	UP
OR56A4	UP
CNGA4	UP
OR52W1	UP
OR2AG2	UP
OR2D2	UP
OR10A2	UP
ZNF214	UP
ZNF215	UP
RBMXL2	UP
SNORA45A	UP
LOC102724784	UP
TMEM9B	UP
AKIP1	UP
SNORA23	UP
SNORD97	UP
CSNK2A3	UP
FAR1	UP
CALCB	UP
OTOG	UP
KCNC1	UP
MYOD1	UP
SAA3P	UP
LOC494141	UP
UEVLD	UP
TMEM86A	UP
CSRP3	UP
E2F8	UP
NAV2-AS5	UP
NAV2-AS4	UP
HTATIP2	UP
SLC6A5	UP
SLC17A6	UP
FANCF	UP
CCDC179	UP
LINC00678	UP
KCNA4	UP
PAX6	UP
WT1-AS	UP
WT1	UP
CSTF3-AS1	UP
