GeneSymbol Status
SRR DN
TSR1 DN
PELP1 DN
SLC16A11 DN
SENP3 DN
USP43 DN
TMEM220 DN
ARHGAP44 DN
ADORA2B DN
SUPT6H DN
AATF DN
STAT5B DN
MAP3K14 DN
KANSL1 DN
SP2 DN
CALCOCO2 DN
NGFR DN
FAM117A DN
SPATA20 DN
YPEL2 DN
BCAS3 DN
ABCA9 DN
ABCA10 DN
MAP2K6 DN
SLC9A3R1 DN
SEC14L1 DN
JMJD6 DN
USP36 DN
EIF4A3 DN
BAIAP2 DN
CSNK1D DN
DOC2B DN
LOC100506371 DN
MIR22HG DN
HIC1 DN
DPH1 DN
SGSM2 DN
CLUH DN
TAX1BP3 DN
CYB5D2 DN
SPNS2 DN
MINK1 DN
C17orf107 DN
INCA1 DN
CAMTA2 DN
SPAG7 DN
MIS12 DN
LOC728392 DN
RNASEK-C17orf49 DN
MIR497HG DN
RNASEK DN
BCL6B DN
CLDN7 DN
ACADVL DN
PHF23 DN
GABARAP DN
DLG4 DN
DVL2 DN
EIF5A DN
GPS2 DN
NLGN2 DN
ZBTB4 DN
POLR2A DN
TNFSF12 DN
TP53 DN
ATP1B2 DN
SAT2 DN
KDM6B DN
TMEM88 DN
LOC284023 DN
CYB5D1 DN
ALOXE3 DN
PER1 DN
VAMP2 DN
MIR6883 DN
ARHGEF15 DN
SLC25A35 DN
NDEL1 DN
RPL26 DN
MEIS3P1 DN
TTC19 DN
LRRC75A-AS1 DN
USP32P1 DN
FLCN DN
RASD1 DN
LRRC48 DN
FAM83G DN
MFAP4 DN
MAP2K3 DN
WSB1 DN
SLC13A2 DN
RPL23A DN
TRAF4 DN
ZNF207 DN
CCL2 DN
TAF15 DN
DUSP14 DN
ARHGAP23 DN
C17orf96 DN
RPL23 DN
RPL19 DN
GRB7 DN
CSF3 DN
NR1D1 DN
RAPGEFL1 DN
CASC3 DN
RARA DN
IGFBP4 DN
TNS4 DN
KRT17 DN
JUP DN
RAB5C DN
STAT5A DN
PTRF DN
PLEKHH3 DN
TUBG2 DN
RAMP2-AS1 DN
RAMP2 DN
AOC3 DN
WNK4 DN
MEOX1 DN
CD300LG DN
HDAC5 DN
TMEM101 DN
HIGD1B DN
TBKBP1 DN
SCRN2 DN
ITGA3 DN
LRRC59 DN
TOB1 DN
NME2 DN
BZRAP1 DN
CA4 DN
TBX2 DN
ICAM2 DN
PRR29 DN
DDX5 DN
ABCA8 DN
ABCA5 DN
SOX9 DN
RPL38 DN
GPRC5C DN
HID1 DN
CDR2L DN
SLC16A5 DN
CASKIN2 DN
KIAA0195 DN
MYO15B DN
WBP2 DN
SPHK1 DN
CYGB DN
SRSF2 DN
TNRC6C-AS1 DN
AFMID DN
SOCS3 DN
LGALS3BP DN
CBX8 DN
GAA DN
CCDC40 DN
SGSH DN
ACTG1 DN
P4HB DN
ARHGDIA DN
MAFG DN
RFNG DN
FASN DN
CD7 DN
FN3K DN
PTPN2 DN
ANKRD29 DN
C18orf8 DN
CCDC178 DN
PSTPIP2 DN
ACAA2 DN
MYO5B DN
NEDD4L DN
NFATC1 DN
TGIF1 DN
VAPA DN
CHMP1B DN
SLC39A6 DN
ELP2 DN
HDHD2 DN
RPL17 DN
PMAIP1 DN
SERPINB8 DN
PQLC1 DN
ADNP2 DN
KANK3 DN
MED25 DN
IZUMO4 DN
GNA15 DN
TYK2 DN
CRTC1 DN
SAMD4B DN
PRKD2 DN
RNF126 DN
CSNK1G2 DN
REXO1 DN
TLE2 DN
GNG7 DN
PIP5K1C DN
NFIC DN
ZBTB7A DN
DPP9 DN
RFX2 DN
KHSRP DN
CHERP DN
ELL DN
MEF2BNB-MEF2B DN
ACTN4 DN
HNRNPUL1 DN
PLAUR DN
PVRL2 DN
CLPTM1 DN
KDELR1 DN
NUCB1 DN
CNOT3 DN
LINC01002 DN
PPAP2C DN
SHC2 DN
CDC34 DN
HCN2 DN
PALM DN
MISP DN
AZU1 DN
PTBP1 DN
ELANE DN
CFD DN
LPPR3 DN
R3HDM4 DN
MED16 DN
TMEM259 DN
SBNO2 DN
GPX4 DN
POLR2E DN
CIRBP DN
ATP5D DN
MIDN DN
CBARP DN
RPS15 DN
PLK5 DN
ADAMTSL5 DN
PCSK4 DN
REEP6 DN
ABHD17A DN
KLF16 DN
ADAT3 DN
SCAMP4 DN
MKNK2 DN
BTBD2 DN
AP3D1 DN
SPPL2B DN
SF3A2 DN
GADD45B DN
SGTA DN
ZNF57 DN
GNA11 DN
FZR1 DN
HMG20B DN
DAPK3 DN
EEF2 DN
MIR637 DN
LRG1 DN
HDGFRP2 DN
SEMA6B DN
TICAM1 DN
SAFB2 DN
RPL36 DN
DUS3L DN
GTF2F1 DN
CLPP DN
CRB3 DN
SLC25A23 DN
TNFSF9 DN
DENND1C DN
SH2D3A DN
TRIP10 DN
CAMSAP3 DN
XAB2 DN
SNAPC2 DN
PRR36 DN
LRRC8E DN
RPS28 DN
ANGPTL4 DN
RAB11B DN
ZNF414 DN
FBXL12 DN
EIF3G DN
MRPL4 DN
ICAM4 DN
ICAM1 DN
RAVER1 DN
CDC37 DN
QTRT1 DN
LDLR DN
DOCK6 DN
RGL3 DN
LPPR2 DN
EPOR DN
PRKCSH DN
CNN1 DN
ZNF653 DN
HOOK2 DN
JUNB DN
FARSA DN
IER2 DN
ZSWIM4 DN
MIR23A DN
RFX1 DN
BRD4 DN
AKAP8L DN
WIZ DN
KLF2 DN
OCEL1 DN
PLVAP DN
MAP1S DN
CCDC124 DN
RPL18A DN
ARRDC2 DN
JUND DN
KIAA1683 DN
GDF15 DN
ISYNA1 DN
GRAMD1A DN
FXYD1 DN
LGI4 DN
ARHGAP33 DN
HSPB6 DN
NFKBIB DN
PAF1 DN
ZFP36 DN
PLEKHG2 DN
FBL DN
PRX DN
SERTAD1 DN
LTBP4 DN
C19orf54 DN
CYP2G1P DN
CCDC97 DN
TGFB1 DN
PCAT19 DN
RPS19 DN
ZNF574 DN
ERF DN
GSK3A DN
CIC DN
LIPE DN
CEACAM1 DN
LYPD3 DN
CEACAM19 DN
BCAM DN
BCL3 DN
CLASRP DN
RELB DN
MARK4 DN
KLC3 DN
FOSB DN
ERCC1 DN
PPP1R13L DN
GPR4 DN
CCDC9 DN
INAFM1 DN
MEIS3 DN
GLTSCR2 DN
C19orf68 DN
LMTK3 DN
KCNJ14 DN
CA11 DN
RPL18 DN
NTN5 DN
RASIP1 DN
PLEKHA4 DN
PPP1R15A DN
SNRNP70 DN
HRC DN
FLT3LG DN
RPL13A DN
ADM5 DN
SCAF1 DN
PTOV1 DN
ATF5 DN
NUP62 DN
TBC1D17 DN
VRK3 DN
NR1H2 DN
LRRC4B DN
KLK1 DN
HAS1 DN
ZNF331 DN
MYADM DN
TMC4 DN
LENG8 DN
PPP1R12C DN
EPS8L1 DN
TMEM86B DN
RPL28 DN
SUV420H2 DN
ZNF628 DN
ZNF581 DN
ZNF580 DN
ZSCAN18 DN
MZF1 DN
ZNF446 DN
MACROD2 DN
RBCK1 DN
FKBP1A-SDCBP2 DN
KIF16B DN
DSTN DN
TP53INP2 DN
DLGAP4 DN
TOP1 DN
LPIN3 DN
PREX1 DN
NFATC2 DN
RBM38 DN
EEF1A2 DN
TCF15 DN
TMEM74B DN
SNPH DN
SIRPA DN
SNRPB DN
EBF4 DN
PCED1A DN
CPXM1 DN
SLC4A11 DN
ADAM33 DN
HSPA12B DN
SMOX DN
PRNP DN
BMP2 DN
FLRT3 DN
THBD DN
COX4I2 DN
ASXL1 DN
CHMP4B DN
MAP1LC3A DN
GGT7 DN
PROCR DN
RBM39 DN
CPNE1 DN
TGIF2-C20orf24 DN
NNAT DN
SNHG17 DN
OSER1 DN
PKIG DN
TOMM34 DN
PI3 DN
DBNDD2 DN
SYS1 DN
SYS1-DBNDD2 DN
SDC4 DN
PIGT DN
WFDC2 DN
ZNF335 DN
CD40 DN
ZFAS1 DN
SNAI1 DN
CEBPB DN
PARD6B DN
GNAS DN
EDN3 DN
LAMA5 DN
SLCO4A1 DN
C20orf195 DN
PPDPF DN
TNFRSF6B DN
RTEL1 DN
UCKL1 DN
SOX18 DN
TCEA2 DN
CYYR1 DN
CLDN8 DN
EVA1C DN
RUNX1 DN
RCAN1 DN
CLIC6 DN
FAM3B DN
PDE9A DN
RRP1 DN
CYP4F29P DN
BTG3 DN
JAM2 DN
ADAMTS1 DN
SCAF4 DN
IFNGR2 DN
MRPS6 DN
LINC00160 DN
CBR3-AS1 DN
ETS2 DN
RIPK4 DN
TFF3 DN
TFF1 DN
SLC37A1 DN
U2AF1 DN
SIK1 DN
ICOSLG DN
POFUT2 DN
BCR DN
KREMEN1 DN
TRIOBP DN
PLA2G6 DN
TMEM184B DN
EIF3L DN
RPL3 DN
PACSIN2 DN
SHANK3 DN
TPTEP1 DN
CLDN5 DN
COMT DN
ZDHHC8 DN
MED15 DN
FBXW4P1 DN
ZDHHC8P1 DN
GGT5 DN
SUSD2 DN
RASL10A DN
LIF DN
GATSL3 DN
SF3A1 DN
TBC1D10A DN
INPP5J DN
SMTN DN
LIMK2 DN
EIF3D DN
CARD10 DN
CDC42EP1 DN
MAFF DN
CSNK1E DN
LOC400927-CSNK1E DN
SYNGR1 DN
ATF4 DN
ST13 DN
ACO2 DN
TOB2 DN
XRCC6 DN
C22orf46 DN
SREBF2 DN
SERHL DN
CYB5R3 DN
FBLN1 DN
PIM3 DN
HDAC10 DN
SELO DN
ARSA DN
