GeneSymbol Status
RAMP2-AS1 DN
AOC2 DN
RAMP2 DN
WNK4 DN
LOC101929767 DN
CD300LG DN
LSM12 DN
HDAC5 DN
TMEM101 DN
C1QL1 DN
HEXIM1 DN
PLCD3 DN
MYL4 DN
TBKBP1 DN
SCRN2 DN
SGCA DN
CACNA1G DN
SCPEP1 DN
SEPT4 DN
CA4 DN
TBX2-AS1 DN
GH1 DN
ICAM2 DN
PRR29 DN
SCN4A DN
PRR29-AS1 DN
AXIN2 DN
LINC01497 DN
SOX9 DN
RPL38 DN
CDR2L DN
CASKIN2 DN
MYO15B DN
H3F3B DN
SAP30BP DN
ITGB4 DN
WBP2 DN
SPHK1 DN
CYGB DN
MXRA7 DN
LOC101928674 DN
SOCS3 DN
C1QTNF1-AS1 DN
C1QTNF1 DN
CBX8 DN
GAA DN
SGSH DN
ACTG1 DN
SIRT7 DN
ARHGDIA DN
MAFG DN
RFNG DN
SECTM1 DN
WDR45B DN
FN3K DN
TUBB6 DN
LAMA3 DN
OSBPL1A DN
NEDD4L DN
PHLPP1 DN
TGIF1 DN
CHMP1B DN
RIOK3 DN
SLC39A6 DN
RPL17 DN
CXXC1 DN
PMAIP1 DN
KDSR DN
SERPINB5 DN
SERPINB8 DN
LINC00908 DN
PQLC1 DN
KANK3 DN
MED25 DN
IZUMO4 DN
GNA15 DN
TYK2 DN
CRTC1 DN
FXYD5 DN
SAMD4B DN
EML2 DN
PRKD2 DN
EHD2 DN
ZNF787 DN
RNF126 DN
TLE2 DN
GNG7 DN
CELF5 DN
ZBTB7A DN
DPP9 DN
SAFB DN
RFX2 DN
HNRNPM DN
C19orf43 DN
CC2D1A DN
DDA1 DN
PDE4C DN
MEF2BNB-MEF2B DN
CERS1 DN
GATAD2A DN
ACTN4 DN
FBXO17 DN
HNRNPUL1 DN
PLAUR DN
PVRL2 DN
KDELR1 DN
SLC17A7 DN
NUCB1 DN
CNOT3 DN
ZNF324 DN
LINC01002 DN
MIER2 DN
CDC34 DN
FSTL3 DN
PTBP1 DN
ELANE DN
CFD DN
R3HDM4 DN
CNN2 DN
TMEM259 DN
SBNO2 DN
POLR2E DN
CIRBP DN
MIDN DN
CBARP DN
DAZAP1 DN
RPS15 DN
PLK5 DN
PCSK4 DN
KLF16 DN
ADAT3 DN
SCAMP4 DN
MKNK2 DN
BTBD2 DN
SPPL2B DN
SF3A2 DN
TMPRSS9 DN
GADD45B DN
SGTA DN
GNA11 DN
FZR1 DN
SMIM24 DN
CACTIN DN
CACTIN-AS1 DN
DAPK3 DN
EEF2 DN
SH3GL1 DN
HDGFRP2 DN
TICAM1 DN
SAFB2 DN
RPL36 DN
DUS3L DN
GTF2F1 DN
SLC25A23 DN
TNFSF9 DN
SH2D3A DN
TRIP10 DN
ZNF358 DN
CAMSAP3 DN
XAB2 DN
MAP2K7 DN
SNAPC2 DN
PRR36 DN
LYPLA2P2 DN
RPS28 DN
ANGPTL4 DN
RAB11B DN
ZNF414 DN
FBXL12 DN
EIF3G DN
ICAM4 DN
ICAM1 DN
ICAM5 DN
CDC37 DN
CDKN2D DN
QTRT1 DN
LDLR DN
RGL3 DN
LPPR2 DN
EPOR DN
PRKCSH DN
CNN1 DN
ZNF653 DN
WDR83 DN
JUNB DN
RAD23A DN
IER2 DN
CCDC130 DN
ZSWIM4 DN
LOC284454 DN
MIR24-2 DN
MIR23A DN
RFX1 DN
AKAP8L DN
TPM4 DN
KLF2 DN
PLVAP DN
SLC27A1 DN
CCDC124 DN
RPL18A DN
ARRDC2 DN
JUND DN
KIAA1683 DN
SSBP4 DN
GDF15 DN
ISYNA1 DN
UBA52 DN
CRLF1 DN
TMEM59L DN
SLC25A42 DN
GRAMD1A DN
FXYD1 DN
LGI4 DN
SCN1B DN
RBM42 DN
ARHGAP33 DN
HSPB6 DN
KIRREL2 DN
CLIP3 DN
COX7A1 DN
PPP1R14A DN
SIRT2 DN
CCER2 DN
NFKBIB DN
HNRNPL DN
SUPT5H DN
PAF1 DN
ZFP36 DN
MED29 DN
PLEKHG2 DN
SELV DN
FBL DN
PSMC4 DN
PRX DN
SERTAD1 DN
LTBP4 DN
ITPKC DN
CYP2G1P DN
TMEM91 DN
TGFB1 DN
ERICH4 DN
PCAT19 DN
RPS19 DN
GRIK5 DN
ZNF574 DN
ERF DN
GSK3A DN
TMEM145 DN
CIC DN
CEACAM1 DN
PSG5 DN
PHLDB3 DN
LYPD3 DN
CEACAM19 DN
BCAM DN
BCL3 DN
CLASRP DN
RELB DN
MARK4 DN
FOSB DN
ERCC1 DN
PPP1R13L DN
GPR4 DN
NOVA2 DN
DKFZp434J0226 DN
HIF3A DN
FKRP DN
STRN4 DN
CCDC9 DN
INAFM1 DN
GLTSCR2 DN
C19orf68 DN
CCDC114 DN
CYTH2 DN
KCNJ14 DN
CA11 DN
RPL18 DN
NTN5 DN
RASIP1 DN
PLEKHA4 DN
PPP1R15A DN
SNRNP70 DN
HRC DN
CGB7 DN
FLT3LG DN
RCN3 DN
RPL13A DN
RPS11 DN
ADM5 DN
SCAF1 DN
BCL2L12 DN
PRMT1 DN
RRAS DN
PTOV1 DN
ATF5 DN
NUP62 DN
TBC1D17 DN
NR1H2 DN
LRRC4B DN
KLK1 DN
KLK8 DN
KLK5 DN
KLK6 DN
KLK11 DN
KLK13 DN
KLK10 DN
HAS1 DN
ZNF331 DN
MYADM DN
PRPF31 DN
TMC4 DN
RPS9 DN
LENG1 DN
PPP1R12C DN
TMEM86B DN
RPL28 DN
UBE2S DN
ZNF628 DN
ZNF579 DN
SBK3 DN
ZNF581 DN
U2AF2 DN
ZNF580 DN
FIZ1 DN
ZNF865 DN
ZNF446 DN
CENPBD1P1 DN
TRIM28 DN
MACROD2 DN
FKBP1A-SDCBP2 DN
PAK7 DN
DSTN DN
TP53INP2 DN
LPIN3 DN
DOK5 DN
APCDD1L-AS1 DN
PRPF6 DN
TCF15 DN
SNRPB DN
EBF4 DN
PCED1A DN
HSPA12B DN
SMOX DN
PRNP DN
BMP2 DN
THBD DN
DUSP15 DN
ASXL1 DN
CHMP4B DN
MAP1LC3A DN
GGT7 DN
PROCR DN
RBM39 DN
MYL9 DN
TGIF2-C20orf24 DN
SNHG17 DN
OSER1 DN
FITM2 DN
PKIG DN
TOMM34 DN
PI3 DN
DBNDD2 DN
SYS1 DN
SDC4 DN
PIGT DN
WFDC2 DN
TNNC2 DN
ZNF335 DN
CD40 DN
SNAI1 DN
CEBPB DN
LINC01273 DN
SLCO4A1-AS1 DN
SLCO4A1 DN
PPDPF DN
TNFRSF6B DN
UCKL1 DN
CYYR1 DN
CLDN8 DN
EVA1C DN
RCAN1 DN
PDE9A DN
RRP1 DN
BTG3 DN
JAM2 DN
ADAMTS1 DN
LINC00160 DN
ETS2 DN
RIPK4 DN
TMPRSS3 DN
U2AF1 DN
SIK1 DN
LINC00313 DN
SEC14L2 DN
TRIOBP DN
PLA2G6 DN
EIF3L DN
RPL3 DN
PACSIN2 DN
SCUBE1 DN
PHF21B DN
SHANK3 DN
CLDN5 DN
ZDHHC8 DN
CCDC188 DN
SCARF2 DN
SLC7A4 DN
POM121L8P DN
PI4KAP2 DN
SDF2L1 DN
POM121L1P DN
DDT DN
GGT5 DN
POM121L9P DN
EWSR1 DN
RASL10A DN
LIF DN
SF3A1 DN
TBC1D10A DN
CCDC157 DN
MTFP1 DN
GAL3ST1 DN
SMTN DN
LIMK2 DN
EIF3D DN
CDC42EP1 DN
H1F0 DN
PICK1 DN
MAFF DN
CSNK1E DN
LOC400927-CSNK1E DN
JOSD1 DN
ATF4 DN
ST13 DN
ACO2 DN
TOB2 DN
XRCC6 DN
PMM1 DN
C22orf46 DN
CYB5R3 DN
MPPED1 DN
PNPLA5 DN
UPK3A DN
FBLN1 DN
PIM3 DN
HDAC10 DN
ACR DN
RPL23AP82 DN
